Customer_Name,Order_ID,Date_Invoiced,Date_Shipped,Invoice_ID,Item_ID,QTY_Shipped,Product_Category_Code
"BEHNKE ENTERPRISES, INC.",61064172,7/12/2022,7/12/2022,61087315,D70,2,SA Sprung Axl
STEEL TRAILERS MFG. LLC $$,61064683,7/12/2022,7/12/2022,61087330,D52,2,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61064717,7/12/2022,7/12/2022,61087332,D70,16,SA Sprung Axl
DARK HORSE CARGO INC.,61064846,7/12/2022,7/12/2022,61087336,D70,2,SA Sprung Axl
HAUL ABOUT LLC,61064948,7/12/2022,7/12/2022,61087340,D35,40,SA Sprung Axl
DARK HORSE CARGO INC.,61064959,7/12/2022,7/12/2022,61087342,D35,2,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61065014,7/12/2022,7/12/2022,61087349,D35,30,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61065014,7/12/2022,7/12/2022,61087349,D52,40,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61065014,7/12/2022,7/12/2022,61087349,D70,56,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61065014,7/12/2022,7/12/2022,61087350,D35,34,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61065050,7/12/2022,7/12/2022,61087359,D35,1,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61065050,7/12/2022,7/12/2022,61087359,D52,5,SA Sprung Axl
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,D35,4,SA Sprung Axl
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,D35,4,SA Sprung Axl
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,D70,2,SA Sprung Axl
KUNTRY KUSTOM RV LLC,61065083,7/12/2022,7/12/2022,61087371,D70,18,SA Sprung Axl
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,D35,1,SA Sprung Axl
J Q TEX INC,61065121,7/12/2022,7/12/2022,61087376,A9274177,10,SA Sprung Axl
J Q TEX INC,61065121,7/12/2022,7/12/2022,61087376,D52,10,SA Sprung Axl
J Q TEX INC,61065133,7/12/2022,7/12/2022,61087377,A9106940,20,SA Sprung Axl
CHUBBS STEEL SALES,61065174,7/12/2022,7/12/2022,61087378,D70,154,SA Sprung Axl
CHUBBS STEEL SALES,61065174,7/12/2022,7/12/2022,61087379,D70,45,SA Sprung Axl
CREDIT CARD INDIANA,61065271,7/12/2022,7/12/2022,61087383,D70,1,SA Sprung Axl
CREDIT CARD INDIANA,61065275,7/12/2022,7/12/2022,61087384,D70,1,SA Sprung Axl
"RC TRAILERS, INC.",61062878,7/12/2022,7/12/2022,61087308,#11,2,TA TRFLX AXLE
"BEHNKE ENTERPRISES, INC.",61063423,7/12/2022,7/12/2022,61087309,#13,1,TA TRFLX AXLE
SH DISTRIBUTING,61063726,7/12/2022,7/12/2022,61087310,#10,20,TA TRFLX AXLE
"BEHNKE ENTERPRISES, INC.",61064162,7/12/2022,7/12/2022,61087313,#13,28,TA TRFLX AXLE
GENERAC MOBILE PRODUCTS LLC,61064349,7/12/2022,7/12/2022,61087318,#11,23,TA TRFLX AXLE
"RC TRAILERS, INC.",61064482,7/12/2022,7/12/2022,61087325,#10,2,TA TRFLX AXLE
DYNA SALES & SERVICE,61064543,7/12/2022,7/12/2022,61087327,#11,20,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064642,7/12/2022,7/12/2022,61087328,#11,2,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064643,7/12/2022,7/12/2022,61087329,#10F,13,TA TRFLX AXLE
STEEL TRAILERS MFG. LLC $$,61064704,7/12/2022,7/12/2022,61087331,#11,1,TA TRFLX AXLE
SIX ROBBLEES  MILWAUKIE,61064778,7/12/2022,7/12/2022,61087333,#12,109,TA TRFLX AXLE
"ALCOM, INC. - ME",61064802,7/12/2022,7/12/2022,61087334,#11,2,TA TRFLX AXLE
DARK HORSE CARGO INC.,61064845,7/12/2022,7/12/2022,61087335,#10,2,TA TRFLX AXLE
INTECH TRAILERS INC.,61064921,7/12/2022,7/12/2022,61087339,#12T,6,TA TRFLX AXLE
FORTRESS COMPOSITES LLC CC,61064960,7/12/2022,7/12/2022,61087343,#10,2,TA TRFLX AXLE
FORTRESS COMPOSITES LLC CC,61064960,7/12/2022,7/12/2022,61087343,#10,2,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61064993,7/12/2022,7/12/2022,61087345,#11,4,TA TRFLX AXLE
DYNA SALES & SERVICE,61065000,7/12/2022,7/12/2022,61087346,#11,6,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065005,7/12/2022,7/12/2022,61087347,#11,2,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065006,7/12/2022,7/12/2022,61087348,#10,1,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61065025,7/12/2022,7/12/2022,61087351,#11,17,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61065025,7/12/2022,7/12/2022,61087352,#11,25,TA TRFLX AXLE
POWER BRAKE & SPRING CO.,61065027,7/12/2022,7/12/2022,61087353,#11,1,TA TRFLX AXLE
KLM DBA ALUMA,61065041,7/12/2022,7/12/2022,61087355,#11,12,TA TRFLX AXLE
KLM DBA ALUMA,61065041,7/12/2022,7/12/2022,61087355,#9,4,TA TRFLX AXLE
INTECH TRAILERS INC.,61065045,7/12/2022,7/12/2022,61087356,#12T,3,TA TRFLX AXLE
INTECH TRAILERS INC.,61065046,7/12/2022,7/12/2022,61087357,#11,2,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61065050,7/12/2022,7/12/2022,61087360,#11,4,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61065050,7/12/2022,7/12/2022,61087360,#11,4,TA TRFLX AXLE
HAULMARK TRAILERS - ELKHART IN,61065051,7/12/2022,7/12/2022,61087361,#10,14,TA TRFLX AXLE
HAULMARK TRAILERS - ELKHART IN,61065051,7/12/2022,7/12/2022,61087362,#11,6,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065057,7/12/2022,7/12/2022,61087363,#10F,2,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065058,7/12/2022,7/12/2022,61087364,#10,1,TA TRFLX AXLE
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,#10,2,TA TRFLX AXLE
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,#11,4,TA TRFLX AXLE
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,#11,2,TA TRFLX AXLE
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,#11,10,TA TRFLX AXLE
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087365,#12,6,TA TRFLX AXLE
BRAVO TRAILERS,61065062,7/12/2022,7/12/2022,61087366,#12,2,TA TRFLX AXLE
BRAVO TRAILERS,61065063,7/12/2022,7/12/2022,61087367,#11,2,TA TRFLX AXLE
HAULMARK TRAILERS - BRISTOL IN,61065065,7/12/2022,7/12/2022,61087368,#11,6,TA TRFLX AXLE
HAULMARK TRAILERS - BRISTOL IN,61065065,7/12/2022,7/12/2022,61087368,#12,4,TA TRFLX AXLE
HAULMARK TRAILERS - BRISTOL IN,61065065,7/12/2022,7/12/2022,61087369,#12,8,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065082,7/12/2022,7/12/2022,61087370,#10F,29,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#10,109,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#11,21,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#10,7,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#10,10,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#11,1,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#10,2,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087372,#10,2,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#10,15,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#11,5,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#10,11,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#11,6,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#11,1,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#11,2,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#11,1,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#10,1,TA TRFLX AXLE
LEGEND MFG. INC.,61065085,7/12/2022,7/12/2022,61087373,#10,1,TA TRFLX AXLE
INTECH TRAILERS INC.,61065111,7/12/2022,7/12/2022,61087374,#13T,3,TA TRFLX AXLE
INTECH TRAILERS INC.,61065111,7/12/2022,7/12/2022,61087374,#13T,3,TA TRFLX AXLE
INTECH TRAILERS INC.,61065111,7/12/2022,7/12/2022,61087374,#12T,3,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065118,7/12/2022,7/12/2022,61087375,#11,39,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065118,7/12/2022,7/12/2022,61087375,#11,20,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61065185,7/12/2022,7/12/2022,61087380,#12,2,TA TRFLX AXLE
CASH SALES INDIANA  $$,61907742,7/12/2022,7/12/2022,61087392,#10,2,TA TRFLX AXLE
CASH SALES TENNESSEE,61907753,7/12/2022,7/12/2022,61087393,#10,1,TA TRFLX AXLE
CASH SALES COLORADO,61907759,7/12/2022,7/12/2022,61087394,#10,1,TA TRFLX AXLE
CASH SALES PENNSYLVANIA  $$,61907765,7/12/2022,7/12/2022,61087395,#13,1,TA TRFLX AXLE
CASH SALES WASHINGTON,61907780,7/12/2022,7/12/2022,61087397,#10,1,TA TRFLX AXLE
LEGEND MFG. INC.,61907817,7/12/2022,7/12/2022,61087399,#10,1,TA TRFLX AXLE
"ALLMAND BROS., INC.",61061496,7/13/2022,7/13/2022,61087405,D20,350,SA Sprung Axl
J Q TEX INC,61064738,7/13/2022,7/13/2022,61087412,A1451343.9,10,SA Sprung Axl
MMDI INC.,61064889,7/13/2022,7/13/2022,61087418,D70,39,SA Sprung Axl
MMDI INC.,61064890,7/13/2022,7/13/2022,61087419,D60,32,SA Sprung Axl
MMDI INC.,61064897,7/13/2022,7/13/2022,61087420,D52,18,SA Sprung Axl
DARK HORSE CARGO INC.,61064959,7/13/2022,7/13/2022,61087426,D52,21,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61065076,7/13/2022,7/13/2022,61087439,D60,4,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61065076,7/13/2022,7/13/2022,61087439,D60,4,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61065077,7/13/2022,7/13/2022,61087440,D35,55,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61065077,7/13/2022,7/13/2022,61087440,D35,1,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61065077,7/13/2022,7/13/2022,61087440,D52,8,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61065077,7/13/2022,7/13/2022,61087440,D35,20,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61065118,7/13/2022,7/13/2022,61087443,D35,60,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61065118,7/13/2022,7/13/2022,61087443,D35,80,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61065118,7/13/2022,7/13/2022,61087443,D35,20,SA Sprung Axl
AL-KO TECHNOLOGY BRASIL,61063658,7/13/2022,7/13/2022,61087448,#11,36,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61064490,7/13/2022,7/13/2022,61087408,#11,6,TA TRFLX AXLE
HAUL ABOUT LLC,61064661,7/13/2022,7/13/2022,61087411,#12,2,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61064788,7/13/2022,7/13/2022,61087413,#10,48,TA TRFLX AXLE
THE WAYMIRE GROUP,61064827,7/13/2022,7/13/2022,61087414,#10,2,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61064832,7/13/2022,7/13/2022,61087415,#9,1,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61064848,7/13/2022,7/13/2022,61087416,#10,67,TA TRFLX AXLE
MMDI INC.,61064888,7/13/2022,7/13/2022,61087417,#12,3,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064920,7/13/2022,7/13/2022,61087421,#10F,120,TA TRFLX AXLE
INTECH TRAILERS INC.,61064921,7/13/2022,7/13/2022,61087422,#12,5,TA TRFLX AXLE
INTECH TRAILERS INC.,61064922,7/13/2022,7/13/2022,61087423,#11,15,TA TRFLX AXLE
INTECH TRAILERS INC.,61064923,7/13/2022,7/13/2022,61087424,#9,16,TA TRFLX AXLE
INTECH TRAILERS INC.,61064923,7/13/2022,7/13/2022,61087425,#10,12,TA TRFLX AXLE
DARK HORSE CARGO INC.,61064959,7/13/2022,7/13/2022,61087426,#10,6,TA TRFLX AXLE
DARK HORSE CARGO INC.,61064959,7/13/2022,7/13/2022,61087426,#11,2,TA TRFLX AXLE
INTECH TRAILERS INC.,61064977,7/13/2022,7/13/2022,61087429,#10,15,TA TRFLX AXLE
INTECH TRAILERS INC.,61064977,7/13/2022,7/13/2022,61087429,#10,4,TA TRFLX AXLE
INTECH TRAILERS INC.,61064977,7/13/2022,7/13/2022,61087430,#10,4,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064978,7/13/2022,7/13/2022,61087431,#10,34,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61064986,7/13/2022,7/13/2022,61087432,#11,6,TA TRFLX AXLE
INTECH TRAILERS INC.,61065045,7/13/2022,7/13/2022,61087433,#10,48,TA TRFLX AXLE
INTECH TRAILERS INC.,61065045,7/13/2022,7/13/2022,61087433,#11,5,TA TRFLX AXLE
INTECH TRAILERS INC.,61065048,7/13/2022,7/13/2022,61087434,#11,1,TA TRFLX AXLE
INTECH TRAILERS INC.,61065049,7/13/2022,7/13/2022,61087435,#10,12,TA TRFLX AXLE
INTECH TRAILERS INC.,61065049,7/13/2022,7/13/2022,61087436,#10,4,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61065050,7/13/2022,7/13/2022,61087437,#13,3,TA TRFLX AXLE
HAULMARK TRAILERS - ELKHART IN,61065051,7/13/2022,7/13/2022,61087438,#12,5,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61065078,7/13/2022,7/13/2022,61087441,#10,12,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61065112,7/13/2022,7/13/2022,61087442,#11,20,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065118,7/13/2022,7/13/2022,61087443,#10,3,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065118,7/13/2022,7/13/2022,61087443,#11,1,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065118,7/13/2022,7/13/2022,61087443,#12,9,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61065136,7/13/2022,7/13/2022,61087444,#10,1,TA TRFLX AXLE
CASH SALES INDIANA  $$,61907804,7/13/2022,7/13/2022,61087446,#10,3,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61063667,7/14/2022,7/14/2022,61087456,D35,1,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61064190,7/14/2022,7/14/2022,61087462,D35,30,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61064304,7/14/2022,7/14/2022,61087463,D35,48,SA Sprung Axl
RANCE ALUMINUM #0012485,61064381,7/14/2022,7/14/2022,61087464,D35,25,SA Sprung Axl
RANCE ALUMINUM #0012485,61064381,7/14/2022,7/14/2022,61087464,D35,100,SA Sprung Axl
RANCE ALUMINUM #0012485,61064381,7/14/2022,7/14/2022,61087465,D52,25,SA Sprung Axl
R AND P CARRIAGES,61064702,7/14/2022,7/14/2022,61087474,D90,1,SA Sprung Axl
REISER MFG. CO.,61064851,7/14/2022,7/14/2022,61087482,D80,2,SA Sprung Axl
REISER MFG. CO.,61064851,7/14/2022,7/14/2022,61087482,D100G,2,SA Sprung Axl
REISER MFG. CO.,61064931,7/14/2022,7/14/2022,61087489,D52,2,SA Sprung Axl
DARK HORSE CARGO INC.,61064959,7/14/2022,7/14/2022,61087491,D35,67,SA Sprung Axl
"CROSS TRAILERS, INC.",61064964,7/14/2022,7/14/2022,61087493,D35,2,SA Sprung Axl
"CROSS TRAILERS, INC.",61064964,7/14/2022,7/14/2022,61087493,D35,3,SA Sprung Axl
"CROSS TRAILERS, INC.",61064964,7/14/2022,7/14/2022,61087493,D35,6,SA Sprung Axl
"CROSS TRAILERS, INC.",61064964,7/14/2022,7/14/2022,61087493,D35,23,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D35,2,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D35,13,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D35,4,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D35,27,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D60,6,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D35,2,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D60,10,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D60,1,SA Sprung Axl
"CAR MATE TRAILERS, INC.",61064965,7/14/2022,7/14/2022,61087494,D35,3,SA Sprung Axl
PALCO CAMPER INC.,61064984,7/14/2022,7/14/2022,61087495,D35,1,SA Sprung Axl
REISER MFG. CO.,61065038,7/14/2022,7/14/2022,61087500,D80,1,SA Sprung Axl
DOOSAN INFRACORE PORTABLE,61065074,7/14/2022,7/14/2022,61087503,D60,2,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087509,D35,16,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087509,D35,15,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087509,D52,30,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,D35,15,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,D35,50,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,D35,14,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,D35,10,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,D35,80,SA Sprung Axl
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,D52,5,SA Sprung Axl
"ALCOM, INC. - ME",61065119,7/14/2022,7/14/2022,61087513,D35,140,SA Sprung Axl
"ALCOM, INC. - ME",61065119,7/14/2022,7/14/2022,61087513,D35,150,SA Sprung Axl
REISER MFG. CO.,61065124,7/14/2022,7/14/2022,61087514,D35,14,SA Sprung Axl
REISER MFG. CO.,61065124,7/14/2022,7/14/2022,61087514,D35,15,SA Sprung Axl
REISER MFG. CO.,61065124,7/14/2022,7/14/2022,61087515,D35,5,SA Sprung Axl
REISER MFG. CO.,61065124,7/14/2022,7/14/2022,61087515,D52,20,SA Sprung Axl
REISER MFG. CO.,61065124,7/14/2022,7/14/2022,61087515,D70,6,SA Sprung Axl
REISER MFG. CO.,61065124,7/14/2022,7/14/2022,61087515,D70,20,SA Sprung Axl
R AND P CARRIAGES,61065142,7/14/2022,7/14/2022,61087518,D35,6,SA Sprung Axl
R AND P CARRIAGES,61065142,7/14/2022,7/14/2022,61087518,D70,4,SA Sprung Axl
R AND P CARRIAGES,61065142,7/14/2022,7/14/2022,61087518,D70,6,SA Sprung Axl
REISER MFG. CO.,61065188,7/14/2022,7/14/2022,61087524,D70,1,SA Sprung Axl
R AND P CARRIAGES,61065198,7/14/2022,7/14/2022,61087525,D80,1,SA Sprung Axl
R AND P CARRIAGES,61065234,7/14/2022,7/14/2022,61087527,D35,10,SA Sprung Axl
R AND P CARRIAGES,61065262,7/14/2022,7/14/2022,61087528,D70,4,SA Sprung Axl
CASH SALES GEORGIA  $$,61907797,7/14/2022,7/14/2022,61087549,D70,1,SA Sprung Axl
DEXTER AXLE PLANT CITY #42,61063704,7/14/2022,7/14/2022,61087457,E-2168,6,TA TRFLX AXLE
LOADMASTER TRAILER COMPANY LTD,61064044,7/14/2022,7/14/2022,61087459,M10,2,TA TRFLX AXLE
SYNERGY POWER GROUP LLC,61064105,7/14/2022,7/14/2022,61087460,#10,10,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064642,7/14/2022,7/14/2022,61087472,#11,14,TA TRFLX AXLE
R AND P CARRIAGES,61064701,7/14/2022,7/14/2022,61087473,#10,2,TA TRFLX AXLE
R AND P CARRIAGES,61064703,7/14/2022,7/14/2022,61087475,#13,1,TA TRFLX AXLE
NATHAN FREY FARM EQUIPMENT  $$,61064705,7/14/2022,7/14/2022,61087476,#12,17,TA TRFLX AXLE
NATHAN FREY FARM EQUIPMENT  $$,61064705,7/14/2022,7/14/2022,61087476,#11,14,TA TRFLX AXLE
NATHAN FREY FARM EQUIPMENT  $$,61064705,7/14/2022,7/14/2022,61087476,#10,6,TA TRFLX AXLE
PALCO CAMPER INC.,61064751,7/14/2022,7/14/2022,61087478,#10F,1,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61064788,7/14/2022,7/14/2022,61087479,#10,52,TA TRFLX AXLE
MORITZ INTERNATIONAL,61064816,7/14/2022,7/14/2022,61087481,#13,4,TA TRFLX AXLE
MORITZ INTERNATIONAL,61064816,7/14/2022,7/14/2022,61087481,#13,6,TA TRFLX AXLE
MORITZ INTERNATIONAL,61064816,7/14/2022,7/14/2022,61087481,#11,10,TA TRFLX AXLE
MORITZ INTERNATIONAL,61064816,7/14/2022,7/14/2022,61087481,#12,12,TA TRFLX AXLE
MORITZ INTERNATIONAL,61064816,7/14/2022,7/14/2022,61087481,#12,26,TA TRFLX AXLE
MORITZ INTERNATIONAL,61064816,7/14/2022,7/14/2022,61087481,#12,4,TA TRFLX AXLE
MAYSTEEL PORTERS LLC,61064855,7/14/2022,7/14/2022,61087483,E-2078-10,30,TA TRFLX AXLE
PALCO CAMPER INC.,61064863,7/14/2022,7/14/2022,61087484,#12,2,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064872,7/14/2022,7/14/2022,61087485,#11,36,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064872,7/14/2022,7/14/2022,61087485,#11,10,TA TRFLX AXLE
CREDIT CARD MICHIGAN,61064913,7/14/2022,7/14/2022,61087487,#11,2,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61064920,7/14/2022,7/14/2022,61087488,#10F,136,TA TRFLX AXLE
DARK HORSE CARGO INC.,61064959,7/14/2022,7/14/2022,61087491,#12,2,TA TRFLX AXLE
"CROSS TRAILERS, INC.",61064964,7/14/2022,7/14/2022,61087493,#11,8,TA TRFLX AXLE
"TEXTRAIL, INC.",61064991,7/14/2022,7/14/2022,61087496,#11,1,TA TRFLX AXLE
PALCO CAMPER INC.,61064994,7/14/2022,7/14/2022,61087497,#12,2,TA TRFLX AXLE
"CROFT TRAILER SUPPLY, INC.",61065016,7/14/2022,7/14/2022,61087498,#10F,1,TA TRFLX AXLE
DETROIT HITCH CO.,61065023,7/14/2022,7/14/2022,61087499,#10,2,TA TRFLX AXLE
REISER MFG. CO.,61065038,7/14/2022,7/14/2022,61087500,#12,1,TA TRFLX AXLE
INTECH TRAILERS INC.,61065047,7/14/2022,7/14/2022,61087501,#10F,1,TA TRFLX AXLE
ALTEC INDUSTRIES,61065072,7/14/2022,7/14/2022,61087502,#12,1,TA TRFLX AXLE
DOOSAN INFRACORE PORTABLE,61065074,7/14/2022,7/14/2022,61087503,#10,3,TA TRFLX AXLE
LOADMASTER TRAILER COMPANY LTD,61065088,7/14/2022,7/14/2022,61087504,#12,3,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065089,7/14/2022,7/14/2022,61087505,#10F,1,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61065090,7/14/2022,7/14/2022,61087506,#10F,1,TA TRFLX AXLE
HAULMARK TRAILERS - PA,61065105,7/14/2022,7/14/2022,61087510,#10,2,TA TRFLX AXLE
INTECH TRAILERS INC.,61065132,7/14/2022,7/14/2022,61087516,#10,2,TA TRFLX AXLE
R AND P CARRIAGES,61065143,7/14/2022,7/14/2022,61087519,#10,2,TA TRFLX AXLE
R AND P CARRIAGES,61065147,7/14/2022,7/14/2022,61087520,#10,1,TA TRFLX AXLE
R AND P CARRIAGES,61065149,7/14/2022,7/14/2022,61087521,#10,1,TA TRFLX AXLE
ALUMINUM TRAILER,61065151,7/14/2022,7/14/2022,61087522,#10,10,TA TRFLX AXLE
INTECH TRAILERS INC.,61065162,7/14/2022,7/14/2022,61087523,#10F,15,TA TRFLX AXLE
INTECH TRAILERS INC.,61065162,7/14/2022,7/14/2022,61087523,#10,16,TA TRFLX AXLE
CASH SALES COLORADO,61907731,7/14/2022,7/14/2022,61087537,#11,1,TA TRFLX AXLE
CASH SALES PENNSYLVANIA  $$,61907735,7/14/2022,7/14/2022,61087538,#11,3,TA TRFLX AXLE
CASH SALES GEORGIA  $$,61907737,7/14/2022,7/14/2022,61087539,#12,1,TA TRFLX AXLE
CASH SALES NEW JERSEY,61907766,7/14/2022,7/14/2022,61087541,#13,1,TA TRFLX AXLE
CASH SALES PENNSYLVANIA  $$,61907771,7/14/2022,7/14/2022,61087542,#10,1,TA TRFLX AXLE
CASH SALES SOUTH CAROLINA,61907786,7/14/2022,7/14/2022,61087546,#12,1,TA TRFLX AXLE
CASH SALES OREGON,61907795,7/14/2022,7/14/2022,61087548,#11,1,TA TRFLX AXLE
CASH SALES MINNESOTA,61907807,7/14/2022,7/14/2022,61087550,#11,1,TA TRFLX AXLE
NEWSTREAM ENTERPRISES LLC,61060675,7/15/2022,7/15/2022,61087551,D52,20,SA Sprung Axl
"ALCOM, INC. - ME",61065119,7/15/2022,7/15/2022,61087559,D35,79,SA Sprung Axl
"ALCOM, INC. - ME",61065119,7/15/2022,7/15/2022,61087559,D60,40,SA Sprung Axl
"ALCOM, INC. - ME",61065119,7/15/2022,7/15/2022,61087560,D35,45,SA Sprung Axl
VOYAGER MANUFACTURING,61065139,7/15/2022,7/15/2022,61087562,D35,50,SA Sprung Axl
DEXTER AXLE PLT13,61065212,7/15/2022,7/15/2022,61087569,D35,2,SA Sprung Axl
KLM DBA ALUMA,61064824,7/15/2022,7/15/2022,61087553,#10,24,TA TRFLX AXLE
